연도,대상사고 구분명,법정동코드,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비
2017,어린이사고,1714,1,0.01,0,0,0,1,0.01
2017,노인사고,1714,27,0.07,6,0.34,22.22,26,0.06
2017,보행자사고,1714,9,0.02,2,0.12,22.22,8,0.02
2017,자전거사고,1714,2,0.04,0,0,0,2,0.03
2017,야간사고,1714,14,0.02,0,0,0,18,0.01
2017,고령운전사고,1714,17,0.06,4,0.47,23.53,17,0.04
2017,고령보행사고,1714,5,0.04,1,0.11,20,4,0.04
2017,무면허사고,1714,6,0.12,2,1.26,33.33,4,0.05
2017,전체,1715,99,0.05,8,0.19,8.08,163,0.05
2017,어린이사고,1715,2,0.02,0,0,0,2,0.01
2017,노인사고,1715,43,0.11,3,0.17,6.98,48,0.12
2017,보행자사고,1715,16,0.03,1,0.06,6.25,15,0.03
2017,자전거사고,1715,1,0.02,0,0,0,1,0.02
2017,야간사고,1715,29,0.03,6,0.28,20.69,38,0.03
2017,고령운전사고,1715,21,0.08,3,0.35,14.29,32,0.08
2017,고령보행사고,1715,10,0.08,1,0.11,10,9,0.08
2017,뺑소니사고,1715,1,0.01,0,0,0,1,0.01
2017,무면허사고,1715,3,0.06,1,0.63,33.33,3,0.04
2017,전체,1717,154,0.07,14,0.33,9.09,221,0.07
2017,어린이사고,1717,9,0.08,0,0,0,11,0.08
2017,노인사고,1717,77,0.21,9,0.51,11.69,90,0.22
2017,보행자사고,1717,24,0.05,3,0.18,12.5,23,0.05
2017,자전거사고,1717,3,0.05,0,0,0,3,0.05
2017,야간사고,1717,31,0.03,4,0.19,12.9,33,0.02
2017,어린이보행사고,1717,4,0.1,0,0,0,4,0.1
2017,스쿨존내어린이사고,1717,1,0.21,0,0,0,1,0.21
2017,고령운전사고,1717,47,0.18,4,0.47,8.51,60,0.16
2017,고령보행사고,1717,11,0.09,2,0.22,18.18,10,0.09
2017,뺑소니사고,1717,2,0.03,0,0,0,2,0.02
2017,무면허사고,1717,3,0.06,0,0,0,4,0.05
2017,전체,1719,175,0.08,17,0.41,9.71,271,0.08
2017,어린이사고,1719,5,0.05,0,0,0,5,0.04
2017,노인사고,1719,67,0.18,8,0.45,11.94,91,0.22
2017,보행자사고,1719,33,0.07,4,0.24,12.12,32,0.07
2017,자전거사고,1719,1,0.02,0,0,0,1,0.02
2017,야간사고,1719,57,0.06,9,0.43,15.79,74,0.05
2017,어린이보행사고,1719,1,0.02,0,0,0,1,0.02
2017,고령운전사고,1719,34,0.13,2,0.24,5.88,52,0.13
2017,고령보행사고,1719,17,0.14,3,0.33,17.65,17,0.15
2017,뺑소니사고,1719,6,0.08,1,0.67,16.67,8,0.07
2017,무면허사고,1719,11,0.21,1,0.63,9.09,14,0.19
2017,전체,1720,327,0.15,12,0.29,3.67,587,0.18
2017,어린이사고,1720,21,0.19,0,0,0,24,0.18
2017,노인사고,1720,146,0.39,7,0.4,4.79,182,0.45
2017,보행자사고,1720,55,0.12,2,0.12,3.64,58,0.12
2017,자전거사고,1720,7,0.12,0,0,0,7,0.12
2017,야간사고,1720,94,0.1,4,0.19,4.26,198,0.15
2017,어린이보행사고,1720,8,0.2,0,0,0,9,0.22
2017,고령운전사고,1720,109,0.41,7,0.83,6.42,164,0.42
2017,고령보행사고,1720,22,0.18,2,0.22,9.09,20,0.18
2017,뺑소니사고,1720,9,0.11,0,0,0,13,0.11
2017,무면허사고,1720,17,0.33,2,1.26,11.76,24,0.32
2017,전체,1723,1255,0.58,42,1,3.35,1914,0.59
2017,어린이사고,1723,76,0.69,0,0,0,113,0.84
2017,노인사고,1723,310,0.83,22,1.25,7.1,340,0.84
2017,보행자사고,1723,295,0.62,18,1.07,6.1,292,0.61
2017,자전거사고,1723,24,0.42,2,1.59,8.33,23,0.39
2017,야간사고,1723,521,0.57,21,1,4.03,791,0.58
2017,어린이보행사고,1723,28,0.7,0,0,0,28,0.68
2017,스쿨존내어린이사고,1723,3,0.63,0,0,0,6,1.23
2017,고령운전사고,1723,178,0.67,9,1.06,5.06,260,0.67
2017,고령보행사고,1723,98,0.82,11,1.21,11.22,88,0.78
2017,뺑소니사고,1723,40,0.51,2,1.33,5,51,0.45
2017,무면허사고,1723,30,0.58,0,0,0,43,0.58
2017,전체,1800,9770,4.52,387,9.25,3.96,15672,4.85
2017,어린이사고,1800,594,5.42,7,12.96,1.18,762,5.67
2017,노인사고,1800,2760,7.35,201,11.38,7.28,3056,7.53
2017,보행자사고,1800,1844,3.89,128,7.64,6.94,1805,3.78
2017,자전거사고,1800,172,3.04,13,10.32,7.56,168,2.83
2017,야간사고,1800,3390,3.73,162,7.68,4.78,5387,3.96
2017,어린이보행사고,1800,201,5,6,17.14,2.99,205,5
2017,스쿨존내어린이사고,1800,19,3.97,0,0,0,19,3.9
2017,고령운전사고,1800,1774,6.64,105,12.38,5.92,2643,6.84
2017,고령보행사고,1800,655,5.47,88,9.71,13.44,581,5.18
2017,뺑소니사고,1800,334,4.24,14,9.33,4.19,494,4.32
2017,무면허사고,1800,394,7.67,20,12.58,5.08,559,7.48
2017,전체,1802,1458,0.67,23,0.55,1.58,2371,0.73
2017,어린이사고,1802,112,1.02,0,0,0,143,1.06
2017,노인사고,1802,302,0.8,17,0.96,5.63,319,0.79
2017,보행자사고,1802,335,0.71,16,0.96,4.78,337,0.71
2017,자전거사고,1802,36,0.64,2,1.59,5.56,37,0.62
2017,야간사고,1802,654,0.72,17,0.81,2.6,1102,0.81
2017,어린이보행사고,1802,32,0.8,0,0,0,33,0.8
2017,스쿨존내어린이사고,1802,6,1.25,0,0,0,6,1.23
2017,고령운전사고,1802,181,0.68,3,0.35,1.66,283,0.73
2017,고령보행사고,1802,105,0.88,13,1.43,12.38,93,0.83
2017,뺑소니사고,1802,85,1.08,2,1.33,2.35,137,1.2
2017,무면허사고,1802,47,0.92,0,0,0,79,1.06
2017,전체,1803,1385,0.64,48,1.15,3.47,2119,0.66
2017,어린이사고,1803,91,0.83,1,1.85,1.1,109,0.81
2017,노인사고,1803,263,0.7,26,1.47,9.89,270,0.67
2017,보행자사고,1803,357,0.75,21,1.25,5.88,347,0.73
2017,자전거사고,1803,17,0.3,0,0,0,18,0.3
2017,야간사고,1803,578,0.64,21,1,3.63,892,0.66
2017,어린이보행사고,1803,39,0.97,1,2.86,2.56,38,0.93
2017,스쿨존내어린이사고,1803,4,0.84,0,0,0,4,0.82
2017,고령운전사고,1803,184,0.69,13,1.53,7.07,259,0.67
2017,고령보행사고,1803,111,0.93,12,1.32,10.81,100,0.89
2017,뺑소니사고,1803,55,0.7,2,1.33,3.64,80,0.7
2017,무면허사고,1803,48,0.93,1,0.63,2.08,80,1.07
2017,전체,1804,1349,0.62,27,0.65,2,2094,0.65
2017,어린이사고,1804,87,0.79,1,1.85,1.15,109,0.81
2017,노인사고,1804,274,0.73,16,0.91,5.84,311,0.77
2017,보행자사고,1804,289,0.61,12,0.72,4.15,287,0.6
2017,자전거사고,1804,20,0.35,0,0,0,20,0.34
2017,야간사고,1804,546,0.6,17,0.81,3.11,841,0.62
2017,어린이보행사고,1804,31,0.77,1,2.86,3.23,31,0.76
2017,스쿨존내어린이사고,1804,2,0.42,0,0,0,2,0.41
2017,고령운전사고,1804,202,0.76,9,1.06,4.46,312,0.81
2017,고령보행사고,1804,70,0.58,7,0.77,10,65,0.58
2017,뺑소니사고,1804,32,0.41,1,0.67,3.13,50,0.44
2017,무면허사고,1804,44,0.86,3,1.89,6.82,59,0.79
2017,전체,1806,651,0.3,26,0.62,3.99,1097,0.34
2017,어린이사고,1806,33,0.3,0,0,0,43,0.32
2017,노인사고,1806,200,0.53,12,0.68,6,226,0.56
2017,보행자사고,1806,98,0.21,5,0.3,5.1,100,0.21
2017,자전거사고,1806,19,0.34,3,2.38,15.79,16,0.27
2017,야간사고,1806,223,0.25,10,0.47,4.48,349,0.26
2017,어린이보행사고,1806,6,0.15,0,0,0,6,0.15
2017,고령운전사고,1806,101,0.38,7,0.83,6.93,158,0.41
2017,고령보행사고,1806,42,0.35,3,0.33,7.14,40,0.36
2017,뺑소니사고,1806,39,0.49,2,1.33,5.13,52,0.45
2017,무면허사고,1806,39,0.76,0,0,0,54,0.72
2017,전체,1808,683,0.32,10,0.24,1.46,1107,0.34
2017,어린이사고,1808,48,0.44,0,0,0,65,0.48
2017,노인사고,1808,115,0.31,4,0.23,3.48,126,0.31
2017,보행자사고,1808,103,0.22,2,0.12,1.94,110,0.23
2017,자전거사고,1808,12,0.21,1,0.79,8.33,12,0.2
2017,야간사고,1808,277,0.31,4,0.19,1.44,431,0.32
2017,어린이보행사고,1808,23,0.57,0,0,0,28,0.68
2017,스쿨존내어린이사고,1808,1,0.21,0,0,0,1,0.21
2017,고령운전사고,1808,72,0.27,2,0.24,2.78,111,0.29
2017,고령보행사고,1808,19,0.16,1,0.11,5.26,18,0.16
2017,뺑소니사고,1808,29,0.37,1,0.67,3.45,50,0.44
2017,무면허사고,1808,25,0.49,0,0,0,50,0.67
2017,전체,1812,300,0.14,19,0.45,6.33,466,0.14
2017,어린이사고,1812,18,0.16,0,0,0,22,0.16
2017,노인사고,1812,108,0.29,9,0.51,8.33,114,0.28
2017,보행자사고,1812,34,0.07,2,0.12,5.88,34,0.07
2017,자전거사고,1812,10,0.18,1,0.79,10,9,0.15
2017,야간사고,1812,69,0.08,5,0.24,7.25,107,0.08
2017,어린이보행사고,1812,5,0.12,0,0,0,5,0.12
2017,고령운전사고,1812,61,0.23,4,0.47,6.56,92,0.24
2017,고령보행사고,1812,15,0.13,0,0,0,16,0.14
2017,뺑소니사고,1812,5,0.06,1,0.67,20,8,0.07
2017,무면허사고,1812,11,0.21,1,0.63,9.09,11,0.15
2017,전체,1813,150,0.07,14,0.33,9.33,231,0.07
2017,어린이사고,1813,9,0.08,0,0,0,14,0.1
2017,노인사고,1813,71,0.19,10,0.57,14.08,75,0.18
2017,보행자사고,1813,24,0.05,5,0.3,20.83,19,0.04
2017,자전거사고,1813,5,0.09,2,1.59,40,3,0.05
2017,야간사고,1813,29,0.03,3,0.14,10.34,36,0.03
2017,어린이보행사고,1813,2,0.05,0,0,0,2,0.05
2017,스쿨존내어린이사고,1813,1,0.21,0,0,0,1,0.21
2017,고령운전사고,1813,43,0.16,5,0.59,11.63,67,0.17
2017,고령보행사고,1813,15,0.13,5,0.55,33.33,10,0.09
2017,뺑소니사고,1813,2,0.03,0,0,0,3,0.03
2017,무면허사고,1813,7,0.14,2,1.26,28.57,13,0.17
2017,전체,1814,133,0.06,6,0.14,4.51,227,0.07
2017,어린이사고,1814,3,0.03,0,0,0,6,0.04
2017,노인사고,1814,57,0.15,2,0.11,3.51,78,0.19
2017,보행자사고,1814,24,0.05,1,0.06,4.17,24,0.05
2017,자전거사고,1814,2,0.04,0,0,0,2,0.03
2017,야간사고,1814,30,0.03,2,0.09,6.67,39,0.03
2017,고령운전사고,1814,36,0.13,0,0,0,52,0.13
2017,고령보행사고,1814,13,0.11,1,0.11,7.69,12,0.11
2017,뺑소니사고,1814,4,0.05,0,0,0,5,0.04
2017,무면허사고,1814,2,0.04,0,0,0,2,0.03
2017,전체,1818,335,0.15,16,0.38,4.78,507,0.16
2017,어린이사고,1818,22,0.2,0,0,0,35,0.26
2017,노인사고,1818,141,0.38,9,0.51,6.38,149,0.37
2017,보행자사고,1818,54,0.11,7,0.42,12.96,48,0.1
2017,자전거사고,1818,5,0.09,0,0,0,5,0.08
2017,야간사고,1818,77,0.08,4,0.19,5.19,112,0.08
2017,어린이보행사고,1818,9,0.22,0,0,0,9,0.22
2017,스쿨존내어린이사고,1818,3,0.63,0,0,0,3,0.62
2017,고령운전사고,1818,84,0.31,5,0.59,5.95,121,0.31
2017,고령보행사고,1818,25,0.21,6,0.66,24,19,0.17
2017,뺑소니사고,1818,7,0.09,0,0,0,10,0.09
2017,무면허사고,1818,17,0.33,0,0,0,20,0.27
2017,전체,1819,240,0.11,24,0.57,10,336,0.1
2017,어린이사고,1819,9,0.08,0,0,0,13,0.1
2017,노인사고,1819,101,0.27,15,0.85,14.85,96,0.24
2017,보행자사고,1819,44,0.09,7,0.42,15.91,37,0.08
2017,자전거사고,1819,4,0.07,0,0,0,6,0.1
2017,야간사고,1819,62,0.07,7,0.33,11.29,87,0.06
2017,어린이보행사고,1819,4,0.1,0,0,0,4,0.1
2017,고령운전사고,1819,66,0.25,8,0.94,12.12,77,0.2
2017,고령보행사고,1819,17,0.14,5,0.55,29.41,12,0.11
2017,뺑소니사고,1819,2,0.03,0,0,0,2,0.02
2017,무면허사고,1819,10,0.19,0,0,0,12,0.16
2017,전체,1820,284,0.13,13,0.31,4.58,512,0.16
2017,어린이사고,1820,13,0.12,0,0,0,16,0.12
2017,노인사고,1820,91,0.24,6,0.34,6.59,100,0.25
2017,보행자사고,1820,59,0.12,5,0.3,8.47,56,0.12
2017,자전거사고,1820,6,0.11,1,0.79,16.67,5,0.08
2017,야간사고,1820,83,0.09,6,0.28,7.23,135,0.1
2017,어린이보행사고,1820,7,0.17,0,0,0,8,0.2
2017,고령운전사고,1820,50,0.19,3,0.35,6,76,0.2
2017,고령보행사고,1820,28,0.23,3,0.33,10.71,25,0.22
2017,뺑소니사고,1820,10,0.13,0,0,0,10,0.09
2017,무면허사고,1820,15,0.29,1,0.63,6.67,22,0.29
2017,전체,1821,263,0.12,11,0.26,4.18,373,0.12
2017,어린이사고,1821,15,0.14,1,1.85,6.67,15,0.11
2017,노인사고,1821,112,0.3,7,0.4,6.25,123,0.3
2017,보행자사고,1821,46,0.1,5,0.3,10.87,43,0.09
2017,자전거사고,1821,9,0.16,1,0.79,11.11,8,0.13
2017,야간사고,1821,56,0.06,5,0.24,8.93,75,0.06
2017,어린이보행사고,1821,4,0.1,1,2.86,25,4,0.1
2017,고령운전사고,1821,70,0.26,6,0.71,8.57,90,0.23
2017,고령보행사고,1821,28,0.23,4,0.44,14.29,25,0.22
2017,뺑소니사고,1821,3,0.04,0,0,0,3,0.03
2017,무면허사고,1821,10,0.19,1,0.63,10,11,0.15
2017,전체,1822,281,0.13,11,0.26,3.91,480,0.15
2017,어린이사고,1822,11,0.1,0,0,0,14,0.1
2017,노인사고,1822,130,0.35,6,0.34,4.62,168,0.41
2017,보행자사고,1822,37,0.08,4,0.24,10.81,37,0.08
2017,야간사고,1822,77,0.08,7,0.33,9.09,111,0.08
2017,어린이보행사고,1822,3,0.07,0,0,0,3,0.07
2017,고령운전사고,1822,84,0.31,3,0.35,3.57,137,0.35
2017,고령보행사고,1822,17,0.14,4,0.44,23.53,14,0.12
2017,뺑소니사고,1822,8,0.1,1,0.67,12.5,9,0.08
2017,무면허사고,1822,15,0.29,3,1.89,20,16,0.21
2017,전체,1823,389,0.18,22,0.53,5.66,659,0.2
2017,어린이사고,1823,31,0.28,0,0,0,41,0.31
2017,노인사고,1823,144,0.38,11,0.62,7.64,156,0.38
2017,보행자사고,1823,56,0.12,2,0.12,3.57,62,0.13
2017,자전거사고,1823,1,0.02,0,0,0,2,0.03
2017,야간사고,1823,99,0.11,9,0.43,9.09,156,0.11
2017,어린이보행사고,1823,12,0.3,0,0,0,12,0.29
2017,스쿨존내어린이사고,1823,2,0.42,0,0,0,2,0.41
2017,고령운전사고,1823,88,0.33,10,1.18,11.36,137,0.35
2017,고령보행사고,1823,28,0.23,1,0.11,3.57,30,0.27
2017,뺑소니사고,1823,12,0.15,0,0,0,20,0.17
2017,무면허사고,1823,18,0.35,0,0,0,22,0.29
2017,전체,1824,389,0.18,19,0.45,4.88,714,0.22
2017,어린이사고,1824,20,0.18,0,0,0,27,0.2
2017,노인사고,1824,100,0.27,7,0.4,7,115,0.28
2017,보행자사고,1824,39,0.08,7,0.42,17.95,36,0.08
2017,자전거사고,1824,3,0.05,1,0.79,33.33,2,0.03
2017,야간사고,1824,134,0.15,9,0.43,6.72,281,0.21
2017,어린이보행사고,1824,5,0.12,0,0,0,5,0.12
2017,고령운전사고,1824,81,0.3,3,0.35,3.7,128,0.33
2017,고령보행사고,1824,15,0.13,4,0.44,26.67,13,0.12
2017,뺑소니사고,1824,8,0.1,1,0.67,12.5,9,0.08
2017,무면허사고,1824,20,0.39,5,3.14,25,17,0.23
2017,전체,1825,412,0.19,28,0.67,6.8,721,0.22
2017,어린이사고,1825,26,0.24,0,0,0,36,0.27
2017,노인사고,1825,128,0.34,10,0.57,7.81,155,0.38
2017,보행자사고,1825,65,0.14,5,0.3,7.69,61,0.13
2017,자전거사고,1825,6,0.11,0,0,0,7,0.12
2017,야간사고,1825,135,0.15,10,0.47,7.41,253,0.19
2017,어린이보행사고,1825,8,0.2,0,0,0,8,0.2
2017,고령운전사고,1825,79,0.3,7,0.83,8.86,116,0.3
2017,고령보행사고,1825,25,0.21,3,0.33,12,22,0.2
2017,뺑소니사고,1825,8,0.1,0,0,0,15,0.13
2017,무면허사고,1825,19,0.37,0,0,0,22,0.29
2017,전체,1827,179,0.08,13,0.31,7.26,301,0.09
2017,어린이사고,1827,7,0.06,1,1.85,14.29,7,0.05
2017,노인사고,1827,77,0.21,3,0.17,3.9,101,0.25
2017,보행자사고,1827,23,0.05,3,0.18,13.04,21,0.04
2017,자전거사고,1827,2,0.04,0,0,0,2,0.03
2017,야간사고,1827,43,0.05,5,0.24,11.63,68,0.05
2017,어린이보행사고,1827,1,0.02,1,2.86,100,0,0
2017,고령운전사고,1827,54,0.2,3,0.35,5.56,90,0.23
2017,고령보행사고,1827,9,0.08,0,0,0,9,0.08
2017,뺑소니사고,1827,2,0.03,0,0,0,4,0.03
2017,무면허사고,1827,6,0.12,0,0,0,9,0.12
2017,전체,1828,256,0.12,12,0.29,4.69,378,0.12
2017,어린이사고,1828,12,0.11,1,1.85,8.33,11,0.08
2017,노인사고,1828,105,0.28,8,0.45,7.62,107,0.26
2017,보행자사고,1828,43,0.09,5,0.3,11.63,38,0.08
2017,자전거사고,1828,6,0.11,0,0,0,6,0.1
2017,야간사고,1828,67,0.07,5,0.24,7.46,103,0.08
2017,어린이보행사고,1828,5,0.12,0,0,0,5,0.12
2017,고령운전사고,1828,68,0.25,3,0.35,4.41,97,0.25
2017,고령보행사고,1828,19,0.16,5,0.55,26.32,14,0.12
2017,뺑소니사고,1828,8,0.1,0,0,0,10,0.09
2017,무면허사고,1828,8,0.16,0,0,0,9,0.12
2017,전체,1829,247,0.11,12,0.29,4.86,414,0.13
2017,어린이사고,1829,12,0.11,0,0,0,13,0.1
2017,노인사고,1829,87,0.23,6,0.34,6.9,94,0.23
2017,보행자사고,1829,33,0.07,2,0.12,6.06,33,0.07
2017,자전거사고,1829,3,0.05,0,0,0,3,0.05
2017,야간사고,1829,53,0.06,5,0.24,9.43,78,0.06
2017,어린이보행사고,1829,2,0.05,0,0,0,2,0.05
2017,고령운전사고,1829,68,0.25,4,0.47,5.88,95,0.25
2017,고령보행사고,1829,16,0.13,2,0.22,12.5,14,0.12
2017,뺑소니사고,1829,2,0.03,1,0.67,50,3,0.03
2017,무면허사고,1829,8,0.16,1,0.63,12.5,19,0.25
2017,전체,1830,177,0.08,9,0.22,5.08,259,0.08
2017,어린이사고,1830,9,0.08,1,1.85,11.11,10,0.07
2017,노인사고,1830,72,0.19,4,0.23,5.56,79,0.19
2017,보행자사고,1830,38,0.08,3,0.18,7.89,39,0.08
2017,자전거사고,1830,5,0.09,0,0,0,5,0.08
2017,야간사고,1830,48,0.05,1,0.05,2.08,66,0.05
2017,어린이보행사고,1830,1,0.02,1,2.86,100,1,0.02
2017,고령운전사고,1830,39,0.15,1,0.12,2.56,54,0.14
2017,고령보행사고,1830,19,0.16,2,0.22,10.53,17,0.15
2017,뺑소니사고,1830,4,0.05,0,0,0,7,0.06
2017,무면허사고,1830,11,0.21,0,0,0,16,0.21
2017,전체,1831,126,0.06,16,0.38,12.7,169,0.05
2017,어린이사고,1831,2,0.02,1,1.85,50,2,0.01
2017,노인사고,1831,45,0.12,9,0.51,20,47,0.12
2017,보행자사고,1831,28,0.06,7,0.42,25,22,0.05
2017,야간사고,1831,32,0.04,7,0.33,21.88,41,0.03
2017,어린이보행사고,1831,1,0.02,1,2.86,100,0,0
2017,고령운전사고,1831,36,0.13,4,0.47,11.11,54,0.14
2017,고령보행사고,1831,13,0.11,6,0.66,46.15,8,0.07
2017,뺑소니사고,1831,6,0.08,2,1.33,33.33,4,0.03
2017,무면허사고,1831,9,0.18,2,1.26,22.22,10,0.13
2017,전체,1832,83,0.04,8,0.19,9.64,137,0.04
2017,어린이사고,1832,4,0.04,0,0,0,11,0.08
2017,노인사고,1832,37,0.1,4,0.23,10.81,47,0.12
2017,보행자사고,1832,15,0.03,2,0.12,13.33,14,0.03
2017,자전거사고,1832,1,0.02,1,0.79,100,0,0
2017,야간사고,1832,18,0.02,3,0.14,16.67,24,0.02
2017,어린이보행사고,1832,1,0.02,0,0,0,1,0.02
2017,고령운전사고,1832,27,0.1,2,0.24,7.41,37,0.1
2017,고령보행사고,1832,6,0.05,1,0.11,16.67,5,0.04
2017,뺑소니사고,1832,3,0.04,0,0,0,3,0.03
2017,무면허사고,1832,5,0.1,0,0,0,6,0.08
2017,전체,1900,13896,6.42,425,10.16,3.06,20707,6.41
2017,어린이사고,1900,724,6.61,5,9.26,0.69,893,6.65
2017,노인사고,1900,3353,8.93,209,11.83,6.23,3702,9.12
2017,보행자사고,1900,2377,5.02,134,8,5.64,2325,4.87
2017,자전거사고,1900,349,6.17,8,6.35,2.29,368,6.2
2017,야간사고,1900,5082,5.6,179,8.49,3.52,7529,5.54
2017,어린이보행사고,1900,227,5.65,3,8.57,1.32,228,5.56
2017,스쿨존내어린이사고,1900,14,2.92,0,0,0,14,2.87
2017,고령운전사고,1900,2247,8.41,112,13.21,4.98,3206,8.3
2017,고령보행사고,1900,775,6.47,78,8.61,10.06,707,6.3
2017,PM사고,1900,6,5.13,0,0,0,6,4.84
2017,뺑소니사고,1900,386,4.9,12,8,3.11,597,5.22
2017,무면허사고,1900,425,8.28,16,10.06,3.76,574,7.68
2017,전체,1902,2589,1.2,32,0.76,1.24,3919,1.21
2017,어린이사고,1902,127,1.16,0,0,0,161,1.2
2017,노인사고,1902,471,1.25,16,0.91,3.4,530,1.31
2017,보행자사고,1902,489,1.03,18,1.07,3.68,484,1.01
2017,자전거사고,1902,71,1.25,1,0.79,1.41,77,1.3
2017,야간사고,1902,1032,1.14,19,0.9,1.84,1531,1.13
2017,어린이보행사고,1902,39,0.97,0,0,0,40,0.98
2017,스쿨존내어린이사고,1902,2,0.42,0,0,0,2,0.41
2017,고령운전사고,1902,365,1.37,9,1.06,2.47,540,1.4
2017,고령보행사고,1902,135,1.13,10,1.1,7.41,126,1.12
2017,PM사고,1902,1,0.85,0,0,0,1,0.81
2017,뺑소니사고,1902,33,0.42,2,1.33,6.06,64,0.56
2017,무면허사고,1902,49,0.95,0,0,0,90,1.2
2017,전체,1903,1675,0.77,43,1.03,2.57,2599,0.81
2017,어린이사고,1903,94,0.86,2,3.7,2.13,109,0.81
2017,노인사고,1903,398,1.06,19,1.08,4.77,427,1.05
2017,보행자사고,1903,295,0.62,22,1.31,7.46,288,0.6
2017,자전거사고,1903,34,0.6,2,1.59,5.88,35,0.59
2017,야간사고,1903,597,0.66,14,0.66,2.35,960,0.71
2017,어린이보행사고,1903,23,0.57,1,2.86,4.35,23,0.56
2017,스쿨존내어린이사고,1903,4,0.84,0,0,0,4,0.82
2017,고령운전사고,1903,286,1.07,9,1.06,3.15,410,1.06
2017,고령보행사고,1903,87,0.73,11,1.21,12.64,79,0.7
2017,PM사고,1903,1,0.85,0,0,0,1,0.81
2017,뺑소니사고,1903,29,0.37,2,1.33,6.9,50,0.44
2017,무면허사고,1903,48,0.93,0,0,0,60,0.8
2017,전체,1904,622,0.29,22,0.53,3.54,885,0.27
2017,어린이사고,1904,32,0.29,0,0,0,38,0.28
2017,노인사고,1904,188,0.5,8,0.45,4.26,207,0.51
2017,보행자사고,1904,120,0.25,3,0.18,2.5,121,0.25
2017,자전거사고,1904,8,0.14,0,0,0,8,0.13
2017,야간사고,1904,214,0.24,9,0.43,4.21,312,0.23
2017,어린이보행사고,1904,12,0.3,0,0,0,13,0.32
2017,고령운전사고,1904,115,0.43,4,0.47,3.48,162,0.42
2017,고령보행사고,1904,54,0.45,2,0.22,3.7,54,0.48
2017,뺑소니사고,1904,47,0.6,1,0.67,2.13,75,0.66
2017,무면허사고,1904,20,0.39,1,0.63,5,28,0.37
2017,전체,1905,967,0.45,33,0.79,3.41,1449,0.45
2017,어린이사고,1905,43,0.39,1,1.85,2.33,56,0.42
2017,노인사고,1905,256,0.68,20,1.13,7.81,276,0.68
2017,보행자사고,1905,182,0.38,13,0.78,7.14,175,0.37
2017,자전거사고,1905,20,0.35,1,0.79,5,20,0.34
2017,야간사고,1905,354,0.39,15,0.71,4.24,550,0.4
2017,어린이보행사고,1905,16,0.4,1,2.86,6.25,15,0.37
2017,스쿨존내어린이사고,1905,1,0.21,0,0,0,1,0.21
2017,고령운전사고,1905,159,0.6,11,1.3,6.92,218,0.56
2017,고령보행사고,1905,73,0.61,9,0.99,12.33,65,0.58
2017,뺑소니사고,1905,26,0.33,1,0.67,3.85,49,0.43
2017,무면허사고,1905,26,0.51,3,1.89,11.54,26,0.35
2017,전체,1906,2081,0.96,36,0.86,1.73,3058,0.95
2017,어린이사고,1906,150,1.37,0,0,0,179,1.33
2017,노인사고,1906,228,0.61,9,0.51,3.95,241,0.59
2017,보행자사고,1906,294,0.62,8,0.48,2.72,302,0.63
2017,자전거사고,1906,66,1.17,2,1.59,3.03,69,1.16
2017,야간사고,1906,916,1.01,17,0.81,1.86,1377,1.01
2017,어린이보행사고,1906,49,1.22,0,0,0,50,1.22
2017,스쿨존내어린이사고,1906,4,0.84,0,0,0,4,0.82
2017,고령운전사고,1906,150,0.56,4,0.47,2.67,224,0.58
2017,고령보행사고,1906,47,0.39,2,0.22,4.26,45,0.4
2017,PM사고,1906,1,0.85,0,0,0,1,0.81
2017,뺑소니사고,1906,74,0.94,1,0.67,1.35,110,0.96
2017,무면허사고,1906,59,1.15,0,0,0,77,1.03
2017,전체,1907,583,0.27,11,0.26,1.89,839,0.26
2017,어린이사고,1907,27,0.25,0,0,0,33,0.25
2017,노인사고,1907,197,0.52,6,0.34,3.05,231,0.57
2017,보행자사고,1907,100,0.21,3,0.18,3,100,0.21
2017,자전거사고,1907,7,0.12,0,0,0,7,0.12
2017,야간사고,1907,198,0.22,7,0.33,3.54,278,0.2
2017,어린이보행사고,1907,5,0.12,0,0,0,5,0.12
2017,고령운전사고,1907,107,0.4,4,0.47,3.74,148,0.38
2017,고령보행사고,1907,45,0.38,2,0.22,4.44,43,0.38
2017,뺑소니사고,1907,8,0.1,0,0,0,12,0.1
2017,무면허사고,1907,14,0.27,0,0,0,19,0.25
2017,전체,1908,628,0.29,24,0.57,3.82,1037,0.32
2017,어린이사고,1908,31,0.28,0,0,0,35,0.26
2017,노인사고,1908,186,0.5,13,0.74,6.99,226,0.56
2017,보행자사고,1908,105,0.22,6,0.36,5.71,99,0.21
2017,자전거사고,1908,6,0.11,0,0,0,6,0.1
2017,야간사고,1908,196,0.22,8,0.38,4.08,333,0.25
2017,어린이보행사고,1908,16,0.4,0,0,0,16,0.39
2017,고령운전사고,1908,124,0.46,5,0.59,4.03,199,0.52
2017,고령보행사고,1908,38,0.32,3,0.33,7.89,35,0.31
2017,뺑소니사고,1908,27,0.34,0,0,0,42,0.37
2017,무면허사고,1908,27,0.53,1,0.63,3.7,38,0.51
2017,전체,1909,410,0.19,13,0.31,3.17,622,0.19
